"time","date","symbol","event","actual","deviation","consensus","previous","day_value","date_time"
"16:00",2022-11-18,"USD","Kansas Fed Manufacturing Activity(Nov)",10,NA,NA,22,"17",2022-11-18 03:00:00
"16:30",2022-11-18,"USD","4-Week Bill Auction",0.03795,NA,NA,0.0358,"17",2022-11-18 03:30:00
"23:30",2022-11-18,"JPY","National Consumer Price Index (YoY)(Oct)",0.037,2.08,0.027,0.03,"17",2022-11-18 10:30:00
"23:30",2022-11-18,"JPY","National CPI ex Food, Energy (YoY)(Oct)",0.025,0.88,0.019,0.018,"17",2022-11-18 10:30:00
"23:30",2022-11-18,"JPY","National CPI ex-Fresh Food (YoY)(Oct)",0.036,2.5,0.035,0.03,"17",2022-11-18 10:30:00
"00:01",2022-11-18,"GBP","GfK Consumer Confidence(Nov)",44,NA,NA,47,"18",2022-11-18 11:01:00
"07:00",2022-11-18,"GBP","Retail Sales (MoM)(Oct)",0.006,0.92,0,0.015,"18",2022-11-18 18:00:00
"07:00",2022-11-18,"GBP","Retail Sales (YoY)(Oct)",0.061,0.59,0.065,0.068,"18",2022-11-18 18:00:00
"07:00",2022-11-18,"GBP","Retail Sales ex-Fuel (MoM)(Oct)",0.003,0.37,0.006,0.015,"18",2022-11-18 18:00:00
"07:00",2022-11-18,"GBP","Retail Sales ex-Fuel (YoY)(Oct)",0.067,0,0.067,0.061,"18",2022-11-18 18:00:00
"07:30",2022-11-18,"CHF","Industrial Production (YoY)(Q3)",0.052,NA,NA,0.05,"18",2022-11-18 18:30:00
"13:30",2022-11-19,"CAD","Canadian Portfolio Investment in Foreign Securities(Sep)",9.56e+10,NA,NA,1.48e+10,"18",2022-11-19 00:30:00
"13:30",2022-11-19,"CAD","Foreign Portfolio Investment in Canadian Securities(Sep)",2.227e+11,NA,NA,2.622e+11,"18",2022-11-19 00:30:00
"13:30",2022-11-19,"CAD","Industrial Product Price (MoM)(Oct)",0.024,0.81,0.004,0,"18",2022-11-19 00:30:00
"13:30",2022-11-19,"CAD","Raw Material Price Index(Oct)",0.013,0.2,0,0.031,"18",2022-11-19 00:30:00
"15:00",2022-11-19,"USD","Existing Home Sales (MoM)(Oct)",44300000,0.41,43800000,47100000,"18",2022-11-19 02:00:00
"15:00",2022-11-19,"USD","Existing Home Sales Change (MoM)(Oct)",0.059,1.16,0.001,0.015,"18",2022-11-19 02:00:00
"18:00",2022-11-19,"USD","Baker Hughes US Oil Rig Count",623,NA,NA,622,"18",2022-11-19 05:00:00
"20:30",2022-11-19,"USD","CFTC Gold NC Net Positions",82300,NA,NA,82300,"18",2022-11-19 07:30:00
"20:30",2022-11-19,"USD","CFTC Oil NC Net Positions",274800,NA,NA,274800,"18",2022-11-19 07:30:00
"20:30",2022-11-19,"USD","CFTC S&P 500 NC Net Positions",177100,NA,NA,177100,"18",2022-11-19 07:30:00
"20:30",2022-11-19,"GBP","CFTC GBP NC Net Positions",39700,NA,NA,39700,"18",2022-11-19 07:30:00
"20:30",2022-11-19,"JPY","CFTC JPY NC Net Positions",75300,NA,NA,75300,"18",2022-11-19 07:30:00
"20:30",2022-11-19,"EUR","CFTC EUR NC Net Positions",107600,NA,NA,107600,"18",2022-11-19 07:30:00
"20:30",2022-11-19,"AUD","CFTC AUD NC Net Positions",46700,NA,NA,46700,"18",2022-11-19 07:30:00
"01:15",2022-11-21,"CNY","PBoC Interest Rate Decision",0.0365,NA,NA,0.0365,"21",2022-11-21 12:15:00
"02:00",2022-11-21,"NZD","Credit Card Spending (YoY)(Oct)",0.248,1.89,0.053,0.34,"21",2022-11-21 13:00:00
"07:00",2022-11-21,"EUR","Producer Price Index (MoM)(Oct)",0.042,1.85,0.009,0.023,"21",2022-11-21 18:00:00
"07:00",2022-11-21,"EUR","Producer Price Index (YoY)(Oct)",0.345,1.99,0.415,0.458,"21",2022-11-21 18:00:00
"13:30",2022-11-22,"USD","Chicago Fed National Activity Index (Oct)",0.05,NA,NA,0.17,"21",2022-11-22 00:30:00
"16:30",2022-11-22,"USD","6-Month Bill Auction",0.0452,NA,NA,0.0444,"21",2022-11-22 03:30:00
"18:00",2022-11-22,"USD","2-Year Note Auction",0.04505,NA,NA,0.0446,"21",2022-11-22 05:00:00
"18:00",2022-11-22,"USD","5-Year Note Auction",0.03974,NA,NA,0.04192,"21",2022-11-22 05:00:00
"19:30",2022-11-22,"USD","3-Month Bill Auction",0.0422,NA,NA,0.04155,"21",2022-11-22 06:30:00
"21:45",2022-11-22,"NZD","Exports(Oct)",6.14e+10,NA,NA,5.94e+10,"21",2022-11-22 08:45:00
"21:45",2022-11-22,"NZD","Imports(Oct)",8.27e+10,NA,NA,7.63e+10,"21",2022-11-22 08:45:00
"21:45",2022-11-22,"NZD","Trade Balance NZD (MoM)(Oct)",2,1.23,1,1,"21",2022-11-22 08:45:00
"21:45",2022-11-22,"NZD","Trade Balance NZD (YoY)(Oct)",1.288e+11,0.6,1.252e+11,1.203e+11,"21",2022-11-22 08:45:00
"07:00",2022-11-22,"GBP","Public Sector Net Borrowing(Oct)",1.2728e+12,0.49,1.5376e+12,1.6935e+12,"22",2022-11-22 18:00:00
"09:00",2022-11-22,"EUR","Current Account n.s.a(Sep)",3.81e+10,1.37,7.7e+09,2.08e+10,"22",2022-11-22 20:00:00
"09:00",2022-11-22,"EUR","Current Account s.a(Sep)",8.06e+10,3.21,2.72e+10,2.69e+10,"22",2022-11-22 20:00:00
"13:30",2022-11-23,"CAD","New Housing Price Index (MoM)(Oct)",0.002,0.65,0,0.001,"22",2022-11-23 00:30:00
"13:30",2022-11-23,"CAD","New Housing Price Index (YoY)(Oct)",0.051,NA,NA,0.063,"22",2022-11-23 00:30:00
"13:30",2022-11-23,"CAD","Retail Sales (MoM)(Sep)",0.005,0.43,0.007,0.004,"22",2022-11-23 00:30:00
"13:30",2022-11-23,"CAD","Retail Sales ex Autos (MoM)(Sep)",0.007,0.33,0.004,0.005,"22",2022-11-23 00:30:00
"13:55",2022-11-23,"USD","Redbook Index (YoY)(Nov 18)",0.075,NA,NA,0.068,"22",2022-11-23 00:55:00
"14:50",2022-11-23,"EUR","Consumer Confidence(Nov) Prel",23.9,1.23,26,27.5,"22",2022-11-23 01:50:00
"15:00",2022-11-23,"USD","Richmond Fed Manufacturing Index(Nov)",9,NA,NA,10,"22",2022-11-23 02:00:00
"18:00",2022-11-23,"USD","7-Year Note Auction",0.0389,NA,NA,0.04027,"22",2022-11-23 05:00:00
"21:30",2022-11-23,"USD","API Weekly Crude Oil Stock(Nov 18)",4800000,NA,NA,583500000,"22",2022-11-23 08:30:00
"22:00",2022-11-23,"AUD","S&P Global Composite PMI(Nov) Prel",47.7,NA,NA,49.8,"22",2022-11-23 09:00:00
"22:00",2022-11-23,"AUD","S&P Global Manufacturing PMI(Nov) Prel",51.5,2.69,52.4,52.7,"22",2022-11-23 09:00:00
"22:00",2022-11-23,"AUD","S&P Global Services PMI(Nov) Prel",47.2,1.42,49.1,49.3,"22",2022-11-23 09:00:00
"01:00",2022-11-23,"NZD","RBNZ Interest Rate Decision",0.0425,0,0.0425,0.035,"23",2022-11-23 12:00:00
"08:15",2022-11-23,"EUR","S&P Global Composite PMI(Nov) Prel",48.8,1.36,49.6,50.2,"23",2022-11-23 19:15:00
"08:15",2022-11-23,"EUR","S&P Global Manufacturing PMI(Nov) Prel",49.1,1.82,47,47.2,"23",2022-11-23 19:15:00
"08:15",2022-11-23,"EUR","S&P Global Services PMI(Nov) Prel",49.4,1.21,50.6,51.7,"23",2022-11-23 19:15:00
"08:30",2022-11-23,"EUR","S&P Global/BME Composite PMI(Nov) Prel",46.4,2.04,44.9,45.1,"23",2022-11-23 19:30:00
"08:30",2022-11-23,"EUR","S&P Global/BME Manufacturing PMI(Nov) Prel",46.7,4.08,45,45.1,"23",2022-11-23 19:30:00
"08:30",2022-11-23,"EUR","S&P Global/BME Services PMI(Nov) Prel",46.4,0.18,46.2,46.5,"23",2022-11-23 19:30:00
"09:00",2022-11-23,"EUR","S&P Global Composite PMI(Nov) Prel",47.8,3.75,47,47.3,"23",2022-11-23 20:00:00
"09:00",2022-11-23,"EUR","S&P Global Manufacturing PMI(Nov) Prel",47.3,3.08,46,46.4,"23",2022-11-23 20:00:00
"09:00",2022-11-23,"EUR","S&P Global Services PMI(Nov) Prel",48.6,0.99,48,48.6,"23",2022-11-23 20:00:00
"09:30",2022-11-23,"GBP","S&P Global/CIPS Composite PMI(Nov) Prel",48.3,0.88,47.5,48.2,"23",2022-11-23 20:30:00
"09:30",2022-11-23,"GBP","S&P Global/CIPS Manufacturing PMI(Nov) Prel",46.2,0.32,45.8,46.2,"23",2022-11-23 20:30:00
"09:30",2022-11-23,"GBP","S&P Global/CIPS Services PMI(Nov) Prel",48.8,0.67,48,48.8,"23",2022-11-23 20:30:00
"10:30",2022-11-23,"EUR","30-y Bond Auction",0.0194,NA,NA,0.0179,"23",2022-11-23 21:30:00
"12:00",2022-11-23,"USD","MBA Mortgage Applications(Nov 18)",0.022,NA,NA,0.027,"23",2022-11-23 23:00:00
"13:30",2022-11-24,"USD","Continuing Jobless Claims(Nov 11)",155100000,2.09,151700000,150300000,"23",2022-11-24 00:30:00
"13:30",2022-11-24,"USD","Durable Goods Orders(Oct)",0.01,0.6,0.004,0.003,"23",2022-11-24 00:30:00
"13:30",2022-11-24,"USD","Durable Goods Orders ex Defense(Oct)",0.008,1.07,0.001,0.014,"23",2022-11-24 00:30:00
"13:30",2022-11-24,"USD","Durable Goods Orders ex Transportation(Oct)",0.005,1.37,0,0.009,"23",2022-11-24 00:30:00
"13:30",2022-11-24,"USD","Initial Jobless Claims(Nov 18)",240000,2.22,225000,223000,"23",2022-11-24 00:30:00
"13:30",2022-11-24,"USD","Initial Jobless Claims 4-week average(Nov 18)",2267500,NA,NA,2212500,"23",2022-11-24 00:30:00
"13:30",2022-11-24,"USD","Nondefense Capital Goods Orders ex Aircraft(Oct)",0.007,0.95,0,0.008,"23",2022-11-24 00:30:00
"14:45",2022-11-24,"USD","S&P Global Composite PMI(Nov) Prel",46.3,0.65,47.7,48.2,"23",2022-11-24 01:45:00
"14:45",2022-11-24,"USD","S&P Global Manufacturing PMI(Nov) Prel",47.6,3.4,50,50.4,"23",2022-11-24 01:45:00
"14:45",2022-11-24,"USD","S&P Global Services PMI(Nov) Prel",46.1,0.81,47.9,47.8,"23",2022-11-24 01:45:00
"15:00",2022-11-24,"USD","Michigan Consumer Sentiment Index(Nov)",56.8,0.92,55,54.7,"23",2022-11-24 02:00:00
"15:00",2022-11-24,"USD","New Home Sales (MoM)(Oct)",63200000,0.63,5700000,58800000,"23",2022-11-24 02:00:00
"15:00",2022-11-24,"USD","New Home Sales Change (MoM)(Oct)",0.075,1.19,0.038,0.11,"23",2022-11-24 02:00:00
"15:00",2022-11-24,"USD","UoM 5-year Consumer Inflation Expectation(Nov)",0.03,NA,NA,0.03,"23",2022-11-24 02:00:00
"15:30",2022-11-24,"USD","EIA Crude Oil Stocks Change(Nov 18)",369100000,0.89,105500000,5400000,"23",2022-11-24 02:30:00
"16:30",2022-11-24,"USD","4-Week Bill Auction",0.0397,NA,NA,0.03795,"23",2022-11-24 03:30:00
"17:00",2022-11-24,"USD","EIA Natural Gas Storage Change(Nov 18)",8e+10,23.37,7e+10,6.4e+10,"23",2022-11-24 04:00:00
"18:00",2022-11-24,"USD","Baker Hughes US Oil Rig Count",627,NA,NA,623,"23",2022-11-24 05:00:00
"00:30",2022-11-24,"JPY","Jibun Bank Manufacturing PMI(Nov) Prel",49.4,3.17,50.7,50.7,"24",2022-11-24 11:30:00
"00:30",2022-11-24,"JPY","Jibun Bank Services PMI(Nov) Prel",50,3.43,53.1,53.2,"24",2022-11-24 11:30:00
"05:00",2022-11-24,"JPY","Coincident Index(Sep)",101.4,0.45,101.1,101.8,"24",2022-11-24 16:00:00
"05:00",2022-11-24,"JPY","Leading Economic Index(Sep)",97.5,0.05,97.4,101.3,"24",2022-11-24 16:00:00
"07:45",2022-11-24,"EUR","Business Climate in Manufacturing(Nov)",101,0.79,102,103,"24",2022-11-24 18:45:00
"09:00",2022-11-24,"EUR","IFO – Business Climate(Nov)",86.3,0.77,85,84.5,"24",2022-11-24 20:00:00
"09:00",2022-11-24,"EUR","IFO – Current Assessment(Nov)",93.1,0.58,93.8,84.2,"24",2022-11-24 20:00:00
"09:00",2022-11-24,"EUR","IFO – Expectations(Nov)",80,1.64,77,75.9,"24",2022-11-24 20:00:00
"21:00",2022-11-25,"NZD","ANZ – Roy Morgan Consumer Confidence(Nov)",80.7,NA,NA,85.4,"24",2022-11-25 08:00:00
"21:45",2022-11-25,"NZD","Retail Sales (QoQ)(Q3)",0.004,0.26,0.034,0.022,"24",2022-11-25 08:45:00
"21:45",2022-11-25,"NZD","Retail Sales ex Autos (QoQ)(Q3)",0.004,0.18,0.033,0.015,"24",2022-11-25 08:45:00
"23:30",2022-11-25,"JPY","Tokyo Consumer Price Index (YoY)(Nov)",0.038,0.21,0.036,0.035,"24",2022-11-25 10:30:00
"23:30",2022-11-25,"JPY","Tokyo CPI ex Food, Energy (YoY)(Nov)",0.025,2.04,0.021,0.022,"24",2022-11-25 10:30:00
"23:30",2022-11-25,"JPY","Tokyo CPI ex Fresh Food (YoY)(Nov)",0.036,0.4,0.035,0.034,"24",2022-11-25 10:30:00
"23:50",2022-11-25,"JPY","Corporate Service Price Index (YoY)(Oct)",0.018,0,0.018,0.021,"24",2022-11-25 10:50:00
"23:50",2022-11-25,"JPY","Foreign Bond Investment(Nov 18)",5.266e+11,NA,NA,1.205e+11,"24",2022-11-25 10:50:00
"23:50",2022-11-25,"JPY","Foreign Investment in Japan Stocks(Nov 18)",4.5e+09,NA,NA,5.533e+11,"24",2022-11-25 10:50:00
"07:00",2022-11-25,"EUR","Gfk Consumer Confidence Survey(Dec)",40.2,0.31,39.6,41.9,"25",2022-11-25 18:00:00
"07:00",2022-11-25,"EUR","Gross Domestic Product (QoQ)(Q3)",0.004,0.49,0.003,0.003,"25",2022-11-25 18:00:00
"07:00",2022-11-25,"EUR","Gross Domestic Product (YoY)(Q3)",0.013,0.42,0.012,0.012,"25",2022-11-25 18:00:00
"07:00",2022-11-25,"EUR","Gross Domestic Product w.d.a (YoY)(Q3)",0.012,0.4,0.011,0.011,"25",2022-11-25 18:00:00
"07:30",2022-11-25,"CHF","Employment Level (QoQ)(Q3)",536200000,0.9,533100000,531600000,"25",2022-11-25 18:30:00
"07:45",2022-11-25,"EUR","Consumer Confidence(Nov)",83,0,83,82,"25",2022-11-25 18:45:00
"09:00",2022-11-25,"EUR","Business Confidence(Nov)",102.5,2.98,99.6,100.7,"25",2022-11-25 20:00:00
"09:00",2022-11-25,"EUR","Consumer Confidence(Nov)",98.1,2.02,91,90.1,"25",2022-11-25 20:00:00
"10:00",2022-11-25,"EUR","Trade Balance non-EU(Oct)",2.04e+10,NA,NA,5.431e+11,"25",2022-11-25 21:00:00
"00:30",2022-11-28,"AUD","Retail Sales s.a. (MoM)(Oct)",0.002,1.35,0.004,0.006,"28",2022-11-28 11:30:00
"09:00",2022-11-28,"EUR","M3 Money Supply (3m)(Oct)",0.058,NA,NA,0.06,"28",2022-11-28 20:00:00
"09:00",2022-11-28,"EUR","M3 Money Supply (YoY)(Oct)",0.051,3.45,0.062,0.063,"28",2022-11-28 20:00:00
"09:00",2022-11-28,"EUR","Private Loans (YoY)(Oct)",0.042,2.04,0.044,0.044,"28",2022-11-28 20:00:00
"13:30",2022-11-29,"CAD","Current Account(Q3)",1.11e+10,9.42,8.68e+10,2.65e+10,"28",2022-11-29 00:30:00
"15:30",2022-11-29,"USD","Dallas Fed Manufacturing Business Index(Nov)",14.4,0.51,18.3,19.4,"28",2022-11-29 02:30:00
"16:30",2022-11-29,"USD","3-Month Bill Auction",0.04285,NA,NA,0.0422,"28",2022-11-29 03:30:00
"16:30",2022-11-29,"USD","6-Month Bill Auction",0.0455,NA,NA,0.0452,"28",2022-11-29 03:30:00
"20:30",2022-11-29,"USD","CFTC Gold NC Net Positions",116100,NA,NA,82300,"28",2022-11-29 07:30:00
"20:30",2022-11-29,"USD","CFTC Oil NC Net Positions",252500,NA,NA,274800,"28",2022-11-29 07:30:00
"20:30",2022-11-29,"USD","CFTC S&P 500 NC Net Positions",191500,NA,NA,177100,"28",2022-11-29 07:30:00
"20:30",2022-11-29,"GBP","CFTC GBP NC Net Positions",35900,NA,NA,39700,"28",2022-11-29 07:30:00
"20:30",2022-11-29,"JPY","CFTC JPY NC Net Positions",64900,NA,NA,75300,"28",2022-11-29 07:30:00
"20:30",2022-11-29,"EUR","CFTC EUR NC Net Positions",123100,NA,NA,107600,"28",2022-11-29 07:30:00
"20:30",2022-11-29,"AUD","CFTC AUD NC Net Positions",42800,NA,NA,46700,"28",2022-11-29 07:30:00
"23:30",2022-11-29,"JPY","Jobs / Applicants Ratio(Oct)",1.35,0,1.35,1.34,"28",2022-11-29 10:30:00
"23:30",2022-11-29,"JPY","Unemployment Rate(Oct)",0.026,2.04,0.025,0.026,"28",2022-11-29 10:30:00
"23:50",2022-11-29,"JPY","Large Retailer Sales(Oct)",0.041,0.1,0.038,0.041,"28",2022-11-29 10:50:00
"23:50",2022-11-29,"JPY","Retail Trade (YoY)(Oct)",0.043,0.83,0.05,0.048,"28",2022-11-29 10:50:00
"23:50",2022-11-29,"JPY","Retail Trade s.a (MoM)(Oct)",0.002,0.4,0.003,0.011,"28",2022-11-29 10:50:00
"08:00",2022-11-29,"EUR","Consumer Price Index (MoM)(Nov) Prel",0.001,1.11,0.009,0.003,"29",2022-11-29 19:00:00
"08:00",2022-11-29,"EUR","Consumer Price Index (YoY)(Nov) Prel",0.068,1.3,0.074,0.073,"29",2022-11-29 19:00:00
"08:00",2022-11-29,"EUR","Harmonized Index of Consumer Prices (MoM)(Nov) Prel",0.005,0.38,0.004,0.001,"29",2022-11-29 19:00:00
"08:00",2022-11-29,"EUR","Harmonized Index of Consumer Prices (YoY)(Nov) Prel",0.066,2.21,0.075,0.073,"29",2022-11-29 19:00:00
"08:00",2022-11-29,"CHF","Gross Domestic Product (YoY)(Q3)",0.005,0.45,0.01,0.022,"29",2022-11-29 19:00:00
"08:00",2022-11-29,"CHF","Gross Domestic Product s.a. (QoQ)(Q3)",0.002,0.71,0.003,0.001,"29",2022-11-29 19:00:00
"09:00",2022-11-29,"EUR","Industrial Sales n.s.a. (YoY)(Sep)",0.18,0.06,0.182,0.229,"29",2022-11-29 20:00:00
"09:00",2022-11-29,"EUR","Industrial Sales s.a. (MoM)(Sep)",0.012,0.56,0.002,0.034,"29",2022-11-29 20:00:00
"09:30",2022-11-29,"GBP","Consumer Credit(Oct)",7.69e+10,0.3,9e+08,6.08e+10,"29",2022-11-29 20:30:00
"09:30",2022-11-29,"GBP","M4 Money Supply (MoM)(Oct)",0,0.89,0.009,0.021,"29",2022-11-29 20:30:00
"09:30",2022-11-29,"GBP","M4 Money Supply (YoY)(Oct)",0.048,NA,NA,0.054,"29",2022-11-29 20:30:00
"09:30",2022-11-29,"GBP","Mortgage Approvals(Oct)",5897700,0.25,60200,6596700,"29",2022-11-29 20:30:00
"09:30",2022-11-29,"GBP","Net Lending to Individuals (MoM)(Oct)",4.7e+09,NA,NA,6.5e+09,"29",2022-11-29 20:30:00
"10:00",2022-11-29,"EUR","Producer Price Index (MoM)(Oct)",0.033,2.56,0.038,0.027,"29",2022-11-29 21:00:00
"10:00",2022-11-29,"EUR","Producer Price Index (YoY)(Oct)",0.28,5.51,0.446,0.417,"29",2022-11-29 21:00:00
"10:00",2022-11-29,"EUR","Business Climate(Nov)",0.54,NA,NA,0.74,"29",2022-11-29 21:00:00
"10:00",2022-11-29,"EUR","Consumer Confidence(Nov)",23.9,0,23.9,23.9,"29",2022-11-29 21:00:00
"10:00",2022-11-29,"EUR","Economic Sentiment Indicator(Nov)",93.7,0.15,93.5,92.7,"29",2022-11-29 21:00:00
"10:00",2022-11-29,"EUR","Industrial Confidence(Nov)",2,0.75,0.5,1.2,"29",2022-11-29 21:00:00
"10:00",2022-11-29,"EUR","Services Sentiment(Nov)",2.3,0.15,2,2.1,"29",2022-11-29 21:00:00
"10:10",2022-11-29,"EUR","10-y Bond Auction",0.0396,NA,NA,0.0424,"29",2022-11-29 21:10:00
"13:00",2022-11-30,"EUR","Consumer Price Index (MoM)(Nov) Prel",0.005,1.25,0.002,0.009,"29",2022-11-30 00:00:00
"13:00",2022-11-30,"EUR","Consumer Price Index (YoY)(Nov) Prel",0.1,1.25,0.103,0.104,"29",2022-11-30 00:00:00
"13:00",2022-11-30,"EUR","Harmonized Index of Consumer Prices (MoM)(Nov) Prel",0,0.27,0.001,0.011,"29",2022-11-30 00:00:00
"13:00",2022-11-30,"EUR","Harmonized Index of Consumer Prices (YoY)(Nov) Prel",0.113,0,0.113,0.116,"29",2022-11-30 00:00:00
"13:30",2022-11-30,"CAD","Gross Domestic Product (MoM)(Sep)",0.001,0,0.001,0.003,"29",2022-11-30 00:30:00
"13:30",2022-11-30,"CAD","Gross Domestic Product (QoQ)(Q3)",0.007,NA,0.004,0.008,"29",2022-11-30 00:30:00
"13:30",2022-11-30,"CAD","Gross Domestic Product Annualized(Q3)",0.029,0.29,0.035,0.032,"29",2022-11-30 00:30:00
"13:55",2022-11-30,"USD","Redbook Index (YoY)(Nov 25)",0.104,NA,NA,0.075,"29",2022-11-30 00:55:00
"14:00",2022-11-30,"USD","Housing Price Index (MoM)(Sep)",0.001,1.25,0.007,0.007,"29",2022-11-30 01:00:00
"14:00",2022-11-30,"USD","S&P/Case-Shiller Home Price Indices (YoY)(Sep)",0.104,0.72,0.108,0.131,"29",2022-11-30 01:00:00
"16:30",2022-11-30,"USD","52-Week Bill Auction",0.04555,NA,NA,0.04505,"29",2022-11-30 03:30:00
"21:30",2022-11-30,"USD","API Weekly Crude Oil Stock(Nov 25)",78500000,NA,NA,4800000,"29",2022-11-30 08:30:00
"21:45",2022-11-30,"NZD","Building Permits s.a. (MoM)(Oct)",0.107,2.88,0.024,0.036,"29",2022-11-30 08:45:00
"23:50",2022-11-30,"JPY","Industrial Production (MoM)(Oct) Prel",0.026,1,0.015,0.017,"29",2022-11-30 10:50:00
"23:50",2022-11-30,"JPY","Industrial Production (YoY)(Oct) Prel",0.037,13.18,0.108,0.096,"29",2022-11-30 10:50:00
"00:00",2022-11-30,"NZD","ANZ Activity Outlook(Nov)",0.137,1.66,0.021,0.025,"30",2022-11-30 11:00:00
"00:00",2022-11-30,"NZD","ANZ Business Confidence(Nov)",57.1,1.17,39.5,42.7,"30",2022-11-30 11:00:00
"00:01",2022-11-30,"GBP","BRC Shop Price Index (YoY)(Oct)",0.074,NA,NA,0.066,"30",2022-11-30 11:01:00
"00:30",2022-11-30,"AUD","Building Permits (MoM)(Oct)",0.06,0.33,0.018,0.081,"30",2022-11-30 11:30:00
"00:30",2022-11-30,"AUD","Building Permits (YoY)(Oct)",0.064,NA,NA,0.13,"30",2022-11-30 11:30:00
"00:30",2022-11-30,"AUD","Construction Work Done(Q3)",0.022,0.28,0.015,0.02,"30",2022-11-30 11:30:00
"00:30",2022-11-30,"AUD","Monthly Consumer Price Index (YoY)(Oct)",0.069,NA,0.074,0.073,"30",2022-11-30 11:30:00
"00:30",2022-11-30,"AUD","Private Sector Credit (MoM)(Oct)",0.006,0,0.006,0.007,"30",2022-11-30 11:30:00
"00:30",2022-11-30,"AUD","Private Sector Credit (YoY)(Oct)",0.095,NA,NA,0.094,"30",2022-11-30 11:30:00
"01:30",2022-11-30,"CNY","NBS Manufacturing PMI(Nov)",48,1.46,49,49.2,"30",2022-11-30 12:30:00
"01:30",2022-11-30,"CNY","Non-Manufacturing PMI(Nov)",46.7,2.54,51.7,48.7,"30",2022-11-30 12:30:00
"05:00",2022-11-30,"JPY","Annualized Housing Starts(Oct)",87100000,NA,NA,85700000,"30",2022-11-30 16:00:00
"05:00",2022-11-30,"JPY","Construction Orders (YoY)(Oct)",0.079,0.14,0.089,0.366,"30",2022-11-30 16:00:00
"05:00",2022-11-30,"JPY","Housing Starts (YoY)(Oct)",0.018,0.1,0.013,0.011,"30",2022-11-30 16:00:00
"07:45",2022-11-30,"EUR","Consumer Price Index (EU norm) (MoM)(Nov) Prel",0.005,0.28,0.004,0.012,"30",2022-11-30 18:45:00
"07:45",2022-11-30,"EUR","Consumer Price Index (EU norm) (YoY)(Nov) Prel",0.071,0,0.071,0.071,"30",2022-11-30 18:45:00
"07:45",2022-11-30,"EUR","Consumer Spending (MoM)(Oct)",0.028,5.02,0.006,0.013,"30",2022-11-30 18:45:00
"07:45",2022-11-30,"EUR","Gross Domestic Product (QoQ)(Q3)",0.002,0,0.002,0.002,"30",2022-11-30 18:45:00
"07:45",2022-11-30,"EUR","Producer Prices (MoM)(Oct)",0.001,1.77,0.035,0.01,"30",2022-11-30 18:45:00
"08:00",2022-11-30,"EUR","Retail Sales (YoY)(Oct)",0.01,0.06,0.011,0.004,"30",2022-11-30 19:00:00
"08:00",2022-11-30,"CHF","KOF Leading Indicator(Nov)",89.5,0.36,91.3,90.9,"30",2022-11-30 19:00:00
"08:55",2022-11-30,"EUR","Unemployment Change(Nov)",17000,0.07,13000,8000,"30",2022-11-30 19:55:00
"08:55",2022-11-30,"EUR","Unemployment Rate s.a.(Nov)",0.056,0.83,0.055,0.055,"30",2022-11-30 19:55:00
"09:00",2022-11-30,"EUR","Gross Domestic Product (QoQ)(Q3)",0.005,0,0.005,0.005,"30",2022-11-30 20:00:00
"09:00",2022-11-30,"EUR","Gross Domestic Product (YoY)(Q3)",0.026,0,0.026,0.026,"30",2022-11-30 20:00:00
"09:00",2022-11-30,"EUR","Current Account Balance(Sep)",3.6e+09,0.63,1.225e+11,1.1e+09,"30",2022-11-30 20:00:00
"09:00",2022-11-30,"CHF","ZEW Survey – Expectations(Nov)",57.5,1.01,41.9,53.1,"30",2022-11-30 20:00:00
"10:00",2022-11-30,"EUR","Consumer Price Index (EU Norm) (MoM)(Nov) Prel",0.006,0.38,0.002,0.038,"30",2022-11-30 21:00:00
"10:00",2022-11-30,"EUR","Consumer Price Index (EU Norm) (YoY)(Nov) Prel",0.125,0.43,0.12,0.126,"30",2022-11-30 21:00:00
"10:00",2022-11-30,"EUR","Consumer Price Index (MoM)(Nov) Prel",0.005,3.06,0.033,0.034,"30",2022-11-30 21:00:00
"10:00",2022-11-30,"EUR","Consumer Price Index (YoY)(Nov) Prel",0.118,0.55,0.113,0.118,"30",2022-11-30 21:00:00
"10:00",2022-11-30,"EUR","Core Harmonized Index of Consumer Prices (MoM)(Nov) Prel",0,2.5,0.006,0.006,"30",2022-11-30 21:00:00
"10:00",2022-11-30,"EUR","Core Harmonized Index of Consumer Prices (YoY)(Nov) Prel",0.05,0,0.05,0.05,"30",2022-11-30 21:00:00
"10:00",2022-11-30,"EUR","Harmonized Index of Consumer Prices (MoM)(Nov) Prel",0.001,4.54,0.015,0.015,"30",2022-11-30 21:00:00
"10:00",2022-11-30,"EUR","Harmonized Index of Consumer Prices (YoY)(Nov) Prel",0.1,1.67,0.104,0.106,"30",2022-11-30 21:00:00
"10:30",2022-11-30,"EUR","10-y Bond Auction",0.0195,NA,NA,0.0225,"30",2022-11-30 21:30:00
"12:00",2022-11-30,"USD","MBA Mortgage Applications(Nov 25)",0.008,NA,NA,0.022,"30",2022-11-30 23:00:00
"13:15",2022-12-01,"USD","ADP Employment Change(Nov)",127000,0.8,2e+05,239000,"30",2022-12-01 00:15:00
"13:30",2022-12-01,"USD","Core Personal Consumption Expenditures (QoQ)(Q3) Prel",0.046,0.74,0.045,0.045,"30",2022-12-01 00:30:00
"13:30",2022-12-01,"USD","Goods Trade Balance(Oct) Prel",9.9e+10,NA,NA,9.27e+10,"30",2022-12-01 00:30:00
